OBJECTID,MapUnitPK,ReferenceIDcode,MapUnitLabel,MapUnitName,ArcJoinKey,DataSources_ID,Description
312,8700,BrooHC1984,Ji,Altered intrusive rocks,BrooHC1984Ji,40,
313,8701,BrooHC1984,Ki,Complex of small intrusives,BrooHC1984Ki,40,
314,8702,BrooHC1984,KJdc,Dike complex,BrooHC1984KJdc,40,
315,8703,BrooHC1984,KJi,Intrusive rocks,BrooHC1984KJi,40,
316,8704,BrooHC1984,Ks,Sandstone and conglomerate,BrooHC1984Ks,40,
317,8705,BrooHC1984,Qal,Alluvium,BrooHC1984Qal,40,
318,8706,BrooHC1984,Qls,Landslide debris,BrooHC1984Qls,40,
319,8707,BrooHC1984,Qtg,Terrace gravels,BrooHC1984Qtg,40,
320,8708,BrooHC1984,sp,Serpentinite and serpentinite matrix melange,BrooHC1984sp,40,
321,8709,BrooHC1984,Tab,Andesite and basalt,BrooHC1984Tab,40,
322,8710,BrooHC1984,Tas,Andesitic volcanic and volcaniclastic rocks and conglomerate,BrooHC1984Tas,40,
323,8711,BrooHC1984,Tcg,Conglomerate,BrooHC1984Tcg,40,
324,8712,BrooHC1984,Td,Dacite and silicic andesite,BrooHC1984Td,40,
325,8713,BrooHC1984,Tdt,Dacite and andesite,BrooHC1984Tdt,40,
326,8714,BrooHC1984,TRPdb,Dixie Butte Meta-andesite,BrooHC1984TRPdb,40,
327,8715,BrooHC1984,TRPs,Argillite and chert,BrooHC1984TRPs,40,
328,8716,BrooHC1984,Tvs,Volcaniclastic rocks,BrooHC1984Tvs,40,
329,8717,BrooHCUnpubA,Qal,Alluvium,BrooHCUnpubAQal,42,
330,8718,BrooHCUnpubA,Qls,Landslide deposits,BrooHCUnpubAQls,42,
331,8719,BrooHCUnpubA,Tr,Rhyolite,BrooHCUnpubATr,42,
332,8720,BrooHCUnpubA,Tr1,Rhyolite,BrooHCUnpubATr1,42,
333,8721,BrooHCUnpubA,TRPbe,Elkhorn Ridge Argillite,BrooHCUnpubATRPbe,42,
334,8722,BrooHCUnpubA,TRPbi,"Pre-Tertiary rocks, undivided",BrooHCUnpubATRPbi,42,
335,8723,BrooHCUnpubA,Tst,Tuffaceous sedimentary rocks,BrooHCUnpubATst,42,
336,8724,BrooHCUnpubA,Twt,Silicic welded and non-welded tuff,BrooHCUnpubATwt,42,
337,8725,BrooHCUnpubA,Tyb,Basalt,BrooHCUnpubATyb,42,
338,8726,BrooHCUnpubB,Jw,Weatherby Formation,BrooHCUnpubBJw,43,
339,8727,BrooHCUnpubB,KJi,Plutonic rocks,BrooHCUnpubBKJi,43,
340,8728,BrooHCUnpubB,KJi1,Plutonic rocks,BrooHCUnpubBKJi1,43,
341,8729,BrooHCUnpubB,Qal,Alluvium,BrooHCUnpubBQal,43,
342,8730,BrooHCUnpubB,Qbc,Colluvium,BrooHCUnpubBQbc,43,
343,8731,BrooHCUnpubB,Qf,Alluvial fan deposits,BrooHCUnpubBQf,43,
344,8732,BrooHCUnpubB,Qls,Landslide debris,BrooHCUnpubBQls,43,
345,8733,BrooHCUnpubB,QTg,Gravel deposits,BrooHCUnpubBQTg,43,
346,8734,BrooHCUnpubB,Tb,Basalt,BrooHCUnpubBTb,43,
347,8735,BrooHCUnpubB,Tba,Basanite,BrooHCUnpubBTba,43,
348,8736,BrooHCUnpubB,Tbd,Columbia River basalt dikes,BrooHCUnpubBTbd,43,
349,8737,BrooHCUnpubB,Tbs,Lake and stream deposits,BrooHCUnpubBTbs,43,
350,8738,BrooHCUnpubB,Tob,Olivine basalt,BrooHCUnpubBTob,43,
351,8739,BrooHCUnpubB,TRPam,Burnt River Schist,BrooHCUnpubBTRPam,43,
352,8740,BrooHCUnpubB,TRPbg,Burnt River Schist,BrooHCUnpubBTRPbg,43,
353,8741,BrooHCUnpubB,TRPbl,Burnt River Schist,BrooHCUnpubBTRPbl,43,
354,8742,BrooHCUnpubB,TRPbs,Burnt River Schist,BrooHCUnpubBTRPbs,43,
355,8743,BrooHCUnpubB,TRPsp,Burnt River Schist,BrooHCUnpubBTRPsp,43,
356,8744,BrooHCUnpubB,TRPum,Burnt River Schist,BrooHCUnpubBTRPum,43,
357,8745,BrooHCUnpubB,Tsg,Sedimentary deposits,BrooHCUnpubBTsg,43,
358,8746,BrooHCUnpubB,Twt,Ash flow tuff,BrooHCUnpubBTwt,43,
359,8747,BrowCE1966a,bc,Murderers Creek Graywacke,BrowCE1966abc,44,
360,8748,BrowCE1966a,di,Dioritic porphyry,BrowCE1966adi,44,
361,8749,BrowCE1966a,hb,Dioritic porphyry,BrowCE1966ahb,44,
362,8750,BrowCE1966a,Jk,Keller Creek Shale,BrowCE1966aJk,44,
363,8751,BrowCE1966a,Ki,Dioritic porphyry,BrowCE1966aKi,44,
364,8752,BrowCE1966a,PZc,"Sedimentary, volcanic, and metamorphic rocks",BrowCE1966aPZc,44,
365,8753,BrowCE1966a,PZf,"Sedimentary, volcanic, and metamorphic rocks",BrowCE1966aPZf,44,
366,8754,BrowCE1966a,PZs,"Sedimentary, volcanic, and metamorphic rocks",BrowCE1966aPZs,44,
367,8755,BrowCE1966a,PZu,"Sedimentary, volcanic, and metamorphic rocks",BrowCE1966aPZu,44,
368,8756,BrowCE1966a,PZv,"Sedimentary, volcanic, and metamorphic rocks",BrowCE1966aPZv,44,
369,8757,BrowCE1966a,Qa,Alluvium,BrowCE1966aQa,44,
370,8758,BrowCE1966a,Qb,Basalt,BrowCE1966aQb,44,
371,8759,BrowCE1966a,Qgm,Glacial moraine,BrowCE1966aQgm,44,
372,8760,BrowCE1966a,Ql,Landslide deposits,BrowCE1966aQl,44,
373,8761,BrowCE1966a,Qtg,Terrace gravels,BrowCE1966aQtg,44,
374,8762,BrowCE1966a,Tb,Picture Gorge Basalt,BrowCE1966aTb,44,
375,8763,BrowCE1966a,Tc,Clarno Formation,BrowCE1966aTc,44,
376,8764,BrowCE1966a,Tci,Clarno Formation,BrowCE1966aTci,44,
377,8765,BrowCE1966a,Tcr,"Columbia River Group, rhyolitic facies",BrowCE1966aTcr,44,
378,8766,BrowCE1966a,Tm,Mascall Formation,BrowCE1966aTm,44,
379,8767,BrowCE1966a,Tp,Picture Gorge Basalt,BrowCE1966aTp,44,
380,8768,BrowCE1966a,Tr,Rattlesnake Formation,BrowCE1966aTr,44,
381,8769,BrowCE1966a,TRcd,Quartz diorite,BrowCE1966aTRcd,44,
382,8770,BrowCE1966a,TRcg,Ultramafic and mafic rocks,BrowCE1966aTRcg,44,
383,8771,BrowCE1966a,TRcs,Ultramafic and mafic rocks,BrowCE1966aTRcs,44,
384,8772,BrowCE1966a,TRf,Fields Creek Formation,BrowCE1966aTRf,44,
385,8773,BrowCE1966a,TRfc,Cinnabar Tuff Tongue,BrowCE1966aTRfc,44,
386,8774,BrowCE1966a,TRfcg,Fields Creek Formation,BrowCE1966aTRfcg,44,
387,8775,BrowCE1966a,TRfg,"Graywacke, shale, and pillow lava",BrowCE1966aTRfg,44,
388,8776,BrowCE1966a,TRfv,"Graywacke, shale, and pillow lava",BrowCE1966aTRfv,44,
389,8777,BrowCE1966a,TRl,Laycock Graywacke,BrowCE1966aTRl,44,
390,8778,BrowCE1966a,TRlcg,Laycock Graywacke,BrowCE1966aTRlcg,44,
391,8779,BrowCE1966a,TRli,Ingle Tuff Tongue,BrowCE1966aTRli,44,
392,8780,BrowCE1966a,TRm,Murderers Creek Graywacke,BrowCE1966aTRm,44,
393,8781,BrowCE1966a,TRmcg,Murderers Creek Graywacke,BrowCE1966aTRmcg,44,
394,8782,BrowCE1966a,Trt,Rattlesnake Formation,BrowCE1966aTrt,44,
395,8783,BrowCE1966b,Jk,Keller Creek Shale,BrowCE1966bJk,45,
396,8784,BrowCE1966b,Jm,Sedimentary and volcanic rocks,BrowCE1966bJm,45,
397,8785,BrowCE1966b,Js,Sedimentary and volcanic rocks,BrowCE1966bJs,45,
398,8786,BrowCE1966b,Jtl,Sedimentary and volcanic rocks,BrowCE1966bJtl,45,
399,8787,BrowCE1966b,JTRrg,Sedimentary rocks,BrowCE1966bJTRrg,45,
400,8788,BrowCE1966b,JTRu,"Sedimentary rocks, undivided",BrowCE1966bJTRu,45,
401,8789,BrowCE1966b,Ki,Dioritic intrusive rocks,BrowCE1966bKi,45,
402,8790,BrowCE1966b,Ki1,Dioritic intrusive rocks,BrowCE1966bKi1,45,
403,8791,BrowCE1966b,Ki2,Dioritic intrusive rocks,BrowCE1966bKi2,45,
404,8792,BrowCE1966b,Ki3,Dioritic intrusive rocks,BrowCE1966bKi3,45,
405,8793,BrowCE1966b,Ks,Sedimentary rocks,BrowCE1966bKs,45,
406,8794,BrowCE1966b,MZPZa,"Sedimentary, volcanic, intrusive and metamorphic rocks",BrowCE1966bMZPZa,45,
407,8795,BrowCE1966b,MZPZa1,"Sedimentary, volcanic, intrusive and metamorphic rocks",BrowCE1966bMZPZa1,45,
408,8796,BrowCE1966b,MZPZa2,"Sedimentary, volcanic, intrusive and metamorphic rocks",BrowCE1966bMZPZa2,45,
409,8797,BrowCE1966b,MZPZl,"Sedimentary, volcanic, intrusive and metamorphic rocks",BrowCE1966bMZPZl,45,
410,8798,BrowCE1966b,MZPZu,"Sedimentary, volcanic, intrusive and metamorphic rocks",BrowCE1966bMZPZu,45,
411,8799,BrowCE1966b,MZPZv,"Sedimentary, volcanic, intrusive and metamorphic rocks",BrowCE1966bMZPZv,45,
412,8800,BrowCE1966b,PZa,"Sedimentary, volcanic, and metamorphic rocks",BrowCE1966bPZa,45,
413,8801,BrowCE1966b,PZa1,"Sedimentary, volcanic, and metamorphic rocks",BrowCE1966bPZa1,45,
414,8802,BrowCE1966b,PZa2,"Sedimentary, volcanic, and metamorphic rocks",BrowCE1966bPZa2,45,
415,8803,BrowCE1966b,PZs,"Sedimentary, volcanic, and metamorphic rocks",BrowCE1966bPZs,45,
416,8804,BrowCE1966b,PZu,"Sedimentary, volcanic, and metamorphic rocks",BrowCE1966bPZu,45,
417,8805,BrowCE1966b,PZu1,"Sedimentary, volcanic, and metamorphic rocks",BrowCE1966bPZu1,45,
418,8806,BrowCE1966b,PZu2,"Sedimentary, volcanic, and metamorphic rocks",BrowCE1966bPZu2,45,
419,8807,BrowCE1966b,PZv,"Sedimentary, volcanic, and metamorphic rocks",BrowCE1966bPZv,45,
420,8808,BrowCE1966b,Qa,Alluvium,BrowCE1966bQa,45,
421,8809,BrowCE1966b,Qb,Basalt and basaltic cinders,BrowCE1966bQb,45,
422,8810,BrowCE1966b,Qgm,Glacial moraine,BrowCE1966bQgm,45,
423,8811,BrowCE1966b,Ql,Landslide debris,BrowCE1966bQl,45,
424,8812,BrowCE1966b,Qo,Older alluvium,BrowCE1966bQo,45,
425,8813,BrowCE1966b,QTr,Rattlesnake Formation,BrowCE1966bQTr,45,
426,8814,BrowCE1966b,QTu,"Volcanic and fluviatile deposits, undivided",BrowCE1966bQTu,45,
427,8815,BrowCE1966b,Tbi,"Dikes, plugs, and sills",BrowCE1966bTbi,45,
428,8816,BrowCE1966b,Tbi1,"Dikes, plugs, and sills",BrowCE1966bTbi1,45,
429,8817,BrowCE1966b,Tbi2,"Dikes, plugs, and sills",BrowCE1966bTbi2,45,
430,8818,BrowCE1966b,Tc,Clarno Formation,BrowCE1966bTc,45,
431,8819,BrowCE1966b,Tc1,Clarno Formation,BrowCE1966bTc1,45,
432,8820,BrowCE1966b,Tci,Dikes and plugs,BrowCE1966bTci,45,
433,8821,BrowCE1966b,Tci1,Dikes and plugs,BrowCE1966bTci1,45,
434,8822,BrowCE1966b,Tcu,"Columbia River Group, undivided",BrowCE1966bTcu,45,
435,8823,BrowCE1966b,Tcu1,"Columbia River Group, undivided",BrowCE1966bTcu1,45,
436,8824,BrowCE1966b,Tf,Fluvial and lacustrine deposits,BrowCE1966bTf,45,
437,8825,BrowCE1966b,Tjd,John Day Formation,BrowCE1966bTjd,45,
438,8826,BrowCE1966b,Tm,Mascall Formation,BrowCE1966bTm,45,
439,8827,BrowCE1966b,Tp,Picture Gorge Basalt,BrowCE1966bTp,45,
440,8828,BrowCE1966b,TRcd,Canyon Mountain Complex,BrowCE1966bTRcd,45,
441,8829,BrowCE1966b,TRcg,Canyon Mountain Complex,BrowCE1966bTRcg,45,
442,8830,BrowCE1966b,TRcp,Canyon Mountain Complex,BrowCE1966bTRcp,45,
443,8831,BrowCE1966b,TRcs,Canyon Mountain Complex,BrowCE1966bTRcs,45,
444,8832,BrowCE1966b,TRf,Fields Creek Formation,BrowCE1966bTRf,45,
445,8833,BrowCE1966b,TRgb,Igneous and metamorphic rocks,BrowCE1966bTRgb,45,
446,8834,BrowCE1966b,TRl,Laycock Graywacke,BrowCE1966bTRl,45,
447,8835,BrowCE1966b,TRm,Murderers Creek Graywacke,BrowCE1966bTRm,45,
448,8836,BrowCE1966b,TRpr,Igneous and metamorphic rocks,BrowCE1966bTRpr,45,
449,8837,BrowCE1966b,TRqd,Igneous and metamorphic rocks,BrowCE1966bTRqd,45,
450,8838,BrowCE1966b,TRsp,Igneous and metamorphic rocks,BrowCE1966bTRsp,45,
451,8839,BrowCE1966b,TRsv,Igneous and metamorphic rocks,BrowCE1966bTRsv,45,
452,8840,BrowCE1966b,TRv,Vester Formation,BrowCE1966bTRv,45,
453,8841,BrowCE1966b,Ts,Strawberry Volcanics,BrowCE1966bTs,45,
454,8842,BrowCE1977,bc,Murderers Creek Graywacke,BrowCE1977bc,46,
455,8843,BrowCE1977,hb,Hornblendite dike,BrowCE1977hb,46,
456,8844,BrowCE1977,Jg,Graylock Formation,BrowCE1977Jg,46,
457,8845,BrowCE1977,Jk,Keller Creek Shale,BrowCE1977Jk,46,
458,8846,BrowCE1977,Jm,Mowich Group,BrowCE1977Jm,46,
459,8847,BrowCE1977,Jmc,Murderers Creek Graywacke,BrowCE1977Jmc,46,
460,8848,BrowCE1977,Kcg,Conglomerate,BrowCE1977Kcg,46,
461,8849,BrowCE1977,ls,Rail Cabin Argillite,BrowCE1977ls,46,
462,8850,BrowCE1977,Pa,Permian (?) rocks,BrowCE1977Pa,46,
463,8851,BrowCE1977,Pc,Permian (?) rocks,BrowCE1977Pc,46,
464,8852,BrowCE1977,Pq,Permian (?) rocks,BrowCE1977Pq,46,
465,8853,BrowCE1977,Pqd,Quartz diorite,BrowCE1977Pqd,46,
466,8854,BrowCE1977,Pu,Permian (?) rocks,BrowCE1977Pu,46,
467,8855,BrowCE1977,Pv,Permian (?) rocks,BrowCE1977Pv,46,
468,8856,BrowCE1977,PZg,Ultramafic and mafic rocks related to Canyon Mountain Complex,BrowCE1977PZg,46,
469,8857,BrowCE1977,PZsp,Ultramafic and mafic rocks related to Canyon Mountain Complex,BrowCE1977PZsp,46,
470,8858,BrowCE1977,Qa,Alluvium,BrowCE1977Qa,46,
471,8859,BrowCE1977,Ql,Landslide deposits,BrowCE1977Ql,46,
472,8860,BrowCE1977,QTt,Rhyolitic ashflow tuffs,BrowCE1977QTt,46,
473,8861,BrowCE1977,QTu,Undifferentiated fluviatile and volcanic rocks,BrowCE1977QTu,46,
474,8862,BrowCE1977,sp,Ultramafic and mafic rocks related to Canyon Mountain Complex,BrowCE1977sp,46,
475,8863,BrowCE1977,Tc,Clarno Formation,BrowCE1977Tc,46,
476,8864,BrowCE1977,Tcb,Basalt and andesite flows,BrowCE1977Tcb,46,
477,8865,BrowCE1977,Tcr,Rhyolitic tuff and stream gravel,BrowCE1977Tcr,46,
478,8866,BrowCE1977,TRf,Fields Creek Formation,BrowCE1977TRf,46,
479,8867,BrowCE1977,TRl,Laycock Graywacke,BrowCE1977TRl,46,
480,8868,BrowCE1977,TRrc,Rail Cabin Argillite,BrowCE1977TRrc,46,
481,8869,BrowCE1977,Trt,Rattlesnake Formation,BrowCE1977Trt,46,
482,8870,BrowCE1977,TRv,Vester Formation,BrowCE1977TRv,46,
483,8871,BrowCE1977,TRvt,Vester Formation,BrowCE1977TRvt,46,
484,8872,BrowCE1977,TRvv,Vester Formation,BrowCE1977TRvv,46,
485,8873,BrowCE1977,Ts,Strawberry Volcanics,BrowCE1977Ts,46,
486,8874,BrowDE1980aplate1,Qad,Ash of Diamond Craters,BrowDE1980aplate1Qad,47,
487,8875,BrowDE1980aplate1,Qal,"Alluvium and Holocene sedimentary deposits, undifferentiated",BrowDE1980aplate1Qal,47,
488,8876,BrowDE1980aplate1,Qal/Qs,"Alluvium and Holocene sedimentary deposits, undifferentiated",BrowDE1980aplate1Qal/Qs,47,
489,8877,BrowDE1980aplate1,Qbd,Basalt of Diamond Craters,BrowDE1980aplate1Qbd,47,
490,8878,BrowDE1980aplate1,Qf,Alluvial fan deposits,BrowDE1980aplate1Qf,47,
491,8879,BrowDE1980aplate1,Qls,Landslide deposits,BrowDE1980aplate1Qls,47,
492,8880,BrowDE1980aplate1,Qp,Playa deposits,BrowDE1980aplate1Qp,47,
493,8881,BrowDE1980aplate1,QTb,Upper Pliocene basalt,BrowDE1980aplate1QTb,47,
494,8882,BrowDE1980aplate1,QTmv,Upper Pliocene mafic vent complex,BrowDE1980aplate1QTmv,47,
495,8883,BrowDE1980aplate1,QTr,Rhyolite of Iron Mountain,BrowDE1980aplate1QTr,47,
496,8884,BrowDE1980aplate1,QTst,Tuffaceous sedimentary rocks,BrowDE1980aplate1QTst,47,
497,8885,BrowDE1980aplate1,Tmb,Miocene basalt,BrowDE1980aplate1Tmb,47,
498,8886,BrowDE1980aplate1,Tmba,Basalt and andesite,BrowDE1980aplate1Tmba,47,
499,8887,BrowDE1980aplate1,Tmbav,Mafic vent complex,BrowDE1980aplate1Tmbav,47,
500,8888,BrowDE1980aplate1,Tmbd,Drinkwater Basalt,BrowDE1980aplate1Tmbd,47,
501,8889,BrowDE1980aplate1,Tmbh,Basalt of Harney Lake,BrowDE1980aplate1Tmbh,47,
502,8890,BrowDE1980aplate1,Tmbhv,Mafic vent complexes,BrowDE1980aplate1Tmbhv,47,
503,8891,BrowDE1980aplate1,Tmbi,Basalt of Iron Mountain,BrowDE1980aplate1Tmbi,47,
504,8892,BrowDE1980aplate1,Tmrd,Rhyodacite,BrowDE1980aplate1Tmrd,47,
505,8893,BrowDE1980aplate1,Tmro,Rhyolite of Double O Ranch,BrowDE1980aplate1Tmro,47,
506,8894,BrowDE1980aplate1,Tmrp,Rhyolite of Palamino Butte,BrowDE1980aplate1Tmrp,47,
507,8895,BrowDE1980aplate1,Tmrp1,Rhyolite of Palamino Butte,BrowDE1980aplate1Tmrp1,47,
508,8896,BrowDE1980aplate1,Tmst1,Tuffaceous sedimentary rocks,BrowDE1980aplate1Tmst1,47,
509,8897,BrowDE1980aplate1,Tmst2,Tuffaceous sedimentary rocks,BrowDE1980aplate1Tmst2,47,
510,8898,BrowDE1980aplate1,Tmst3,Tuffaceous sedimentary rocks,BrowDE1980aplate1Tmst3,47,
511,8899,BrowDE1980aplate1,Tmtd,Devine Canyon ash-flow tuff,BrowDE1980aplate1Tmtd,47,
512,8900,BrowDE1980aplate1,Tmtp,Prater Creek ash-flow tuff,BrowDE1980aplate1Tmtp,47,
513,8901,BrowDE1980aplate1,Tmtr,Rattlesnake ash-flow tuff,BrowDE1980aplate1Tmtr,47,
514,8902,BrowDE1980aplate2,Qad,Ash of Diamond Craters,BrowDE1980aplate2Qad,48,
515,8903,BrowDE1980aplate2,Qal/Qs,"Alluvium and Holocene sedimentary deposits, undifferentiated",BrowDE1980aplate2Qal/Qs,48,
516,8904,BrowDE1980aplate2,Qbd,Basalt of Diamond Craters,BrowDE1980aplate2Qbd,48,
517,8905,BrowDE1980aplate2,Qf,Alluvial fan deposits,BrowDE1980aplate2Qf,48,
518,8906,BrowDE1980aplate2,Qls,Landslide deposits,BrowDE1980aplate2Qls,48,
519,8907,BrowDE1980aplate2,Qp,Playa deposits,BrowDE1980aplate2Qp,48,
520,8908,BrowDE1980aplate2,QTb,Upper Pliocene basalt,BrowDE1980aplate2QTb,48,
521,8909,BrowDE1980aplate2,QTb1,Upper Pliocene basalt,BrowDE1980aplate2QTb1,48,
522,8910,BrowDE1980aplate2,QTmv,Upper Pliocene mafic vent complexes,BrowDE1980aplate2QTmv,48,
523,8911,BrowDE1980aplate2,QTr,Rhyolite of Iron Mountain,BrowDE1980aplate2QTr,48,
524,8912,BrowDE1980aplate2,QTst,Tuffaceous sedimentary rocks,BrowDE1980aplate2QTst,48,
525,8913,BrowDE1980aplate2,Tmb,Miocene basalt,BrowDE1980aplate2Tmb,48,
526,8914,BrowDE1980aplate2,Tmba,Basalt and andesite,BrowDE1980aplate2Tmba,48,
527,8915,BrowDE1980aplate2,Tmbav,Mafic vent complex,BrowDE1980aplate2Tmbav,48,
528,8916,BrowDE1980aplate2,Tmbd,Drinkwater Basalt,BrowDE1980aplate2Tmbd,48,
529,8917,BrowDE1980aplate2,Tmbh,Basalt of Harney Lake,BrowDE1980aplate2Tmbh,48,
530,8918,BrowDE1980aplate2,Tmbhv,Mafic vent complexes,BrowDE1980aplate2Tmbhv,48,
531,8919,BrowDE1980aplate2,Tmbi,Basalt of Iron Mountain,BrowDE1980aplate2Tmbi,48,
532,8920,BrowDE1980aplate2,Tmrd,Rhyodacite,BrowDE1980aplate2Tmrd,48,
533,8921,BrowDE1980aplate2,Tmro,Rhyolite of Double O Ranch,BrowDE1980aplate2Tmro,48,
534,8922,BrowDE1980aplate2,Tmrp,Rhyolite of Palomino Butte,BrowDE1980aplate2Tmrp,48,
535,8923,BrowDE1980aplate2,Tmst1,Tuffaceous sedimentary rocks,BrowDE1980aplate2Tmst1,48,
536,8924,BrowDE1980aplate2,Tmst2,Tuffaceous sedimentary rocks,BrowDE1980aplate2Tmst2,48,
537,8925,BrowDE1980aplate2,Tmst3,Tuffaceous sedimentary rocks,BrowDE1980aplate2Tmst3,48,
538,8926,BrowDE1980aplate2,Tmtd,Devine Canyon ash-flow tuff,BrowDE1980aplate2Tmtd,48,
539,8927,BrowDE1980aplate2,Tmtp,Prater Creek ash-flow tuff,BrowDE1980aplate2Tmtp,48,
540,8928,BrowDE1980aplate2,Tmtr,Rattlesnake ash-flow tuff,BrowDE1980aplate2Tmtr,48,
541,8929,BrowDE1980aplate3,Qad,Ash of Diamond Craters,BrowDE1980aplate3Qad,49,
542,8930,BrowDE1980aplate3,Qal/Qs,"Alluvium and Holocene sedimentary deposits, undifferentiated",BrowDE1980aplate3Qal/Qs,49,
543,8931,BrowDE1980aplate3,Qbd,Basalt of Diamond Craters,BrowDE1980aplate3Qbd,49,
544,8932,BrowDE1980aplate3,Qf,Alluvial fan deposits,BrowDE1980aplate3Qf,49,
545,8933,BrowDE1980aplate3,Qls,Landslide deposits,BrowDE1980aplate3Qls,49,
546,8934,BrowDE1980aplate3,Qp,Playa deposits,BrowDE1980aplate3Qp,49,
547,8935,BrowDE1980aplate3,QTb,Upper Pliocene basalt,BrowDE1980aplate3QTb,49,
548,8936,BrowDE1980aplate3,QTmv,Upper Pliocene mafic vent complexes,BrowDE1980aplate3QTmv,49,
549,8937,BrowDE1980aplate3,QTr,Rhyolite of Iron Mountain,BrowDE1980aplate3QTr,49,
550,8938,BrowDE1980aplate3,QTst,Tuffaceous sedimentary rocks,BrowDE1980aplate3QTst,49,
551,8939,BrowDE1980aplate3,Tmb,Miocene basalt,BrowDE1980aplate3Tmb,49,
552,8940,BrowDE1980aplate3,Tmba,Basalt and andesite,BrowDE1980aplate3Tmba,49,
553,8941,BrowDE1980aplate3,Tmbav,Mafic vent complex,BrowDE1980aplate3Tmbav,49,
554,8942,BrowDE1980aplate3,Tmbd,Drinkwater Basalt,BrowDE1980aplate3Tmbd,49,
555,8943,BrowDE1980aplate3,Tmbh,Basalt of Harney Lake,BrowDE1980aplate3Tmbh,49,
556,8944,BrowDE1980aplate3,Tmbhv,Mafic vent complexes,BrowDE1980aplate3Tmbhv,49,
557,8945,BrowDE1980aplate3,Tmbi,Basalt of Iron Mountain,BrowDE1980aplate3Tmbi,49,
558,8946,BrowDE1980aplate3,Tmrd,Rhyodacite,BrowDE1980aplate3Tmrd,49,
559,8947,BrowDE1980aplate3,Tmro,Rhyolite of Double O Ranch,BrowDE1980aplate3Tmro,49,
560,8948,BrowDE1980aplate3,Tmrp,Rhyolite of Palomino Butte,BrowDE1980aplate3Tmrp,49,
561,8949,BrowDE1980aplate3,Tmst1,Tuffaceous sedimentary rocks,BrowDE1980aplate3Tmst1,49,
562,8950,BrowDE1980aplate3,Tmst2,Tuffaceous sedimentary rocks,BrowDE1980aplate3Tmst2,49,
563,8951,BrowDE1980aplate3,Tmst3,Tuffaceous sedimentary rocks,BrowDE1980aplate3Tmst3,49,
564,8952,BrowDE1980aplate3,Tmtd,Devine Canyon ash-flow tuff,BrowDE1980aplate3Tmtd,49,
565,8953,BrowDE1980aplate3,Tmtp,Prater Creek ash-flow tuff,BrowDE1980aplate3Tmtp,49,
566,8954,BrowDE1980aplate3,Tmtr,Rattlesnake ash-flow tuff,BrowDE1980aplate3Tmtr,49,
567,8955,BrowDE1980aplate4,Qad,Ash of Diamond Craters,BrowDE1980aplate4Qad,50,
568,8956,BrowDE1980aplate4,Qal/Qs,"Alluvium and Holocene sedimentary deposits, undifferentiated",BrowDE1980aplate4Qal/Qs,50,
569,8957,BrowDE1980aplate4,Qbd,Basalt of Diamond Craters,BrowDE1980aplate4Qbd,50,
570,8958,BrowDE1980aplate4,Qf,Alluvial fan deposits,BrowDE1980aplate4Qf,50,
571,8959,BrowDE1980aplate4,Qls,Landslide deposits,BrowDE1980aplate4Qls,50,
572,8960,BrowDE1980aplate4,Qp,Playa deposits,BrowDE1980aplate4Qp,50,
573,8961,BrowDE1980aplate4,QTb,Upper Pliocene basalt,BrowDE1980aplate4QTb,50,
574,8962,BrowDE1980aplate4,QTmv,Upper Pliocene mafic vent complexes,BrowDE1980aplate4QTmv,50,
575,8963,BrowDE1980aplate4,QTr,Rhyolite of Iron Mountain,BrowDE1980aplate4QTr,50,
576,8964,BrowDE1980aplate4,QTst,Tuffaceous sedimentary rocks,BrowDE1980aplate4QTst,50,
577,8965,BrowDE1980aplate4,Tmb,Miocene basalt,BrowDE1980aplate4Tmb,50,
578,8966,BrowDE1980aplate4,Tmba,Basalt and andesite,BrowDE1980aplate4Tmba,50,
579,8967,BrowDE1980aplate4,Tmbav,Mafic vent complex,BrowDE1980aplate4Tmbav,50,
580,8968,BrowDE1980aplate4,Tmbd,Drinkwater Basalt,BrowDE1980aplate4Tmbd,50,
581,8969,BrowDE1980aplate4,Tmbh,Basalt of Harney Lake,BrowDE1980aplate4Tmbh,50,
582,8970,BrowDE1980aplate4,Tmbhv,Mafic vent complexes,BrowDE1980aplate4Tmbhv,50,
583,8971,BrowDE1980aplate4,Tmbi,Basalt of Iron Mountain,BrowDE1980aplate4Tmbi,50,
584,8972,BrowDE1980aplate4,Tmrd,Rhyodacite,BrowDE1980aplate4Tmrd,50,
585,8973,BrowDE1980aplate4,Tmro,Rhyolite of Double O Ranch,BrowDE1980aplate4Tmro,50,
586,8974,BrowDE1980aplate4,Tmrp,Rhyolite of Palomino Butte,BrowDE1980aplate4Tmrp,50,
587,8975,BrowDE1980aplate4,Tmst1,Tuffaceous sedimentary rocks,BrowDE1980aplate4Tmst1,50,
588,8976,BrowDE1980aplate4,Tmst2,Tuffaceous sedimentary rocks,BrowDE1980aplate4Tmst2,50,
589,8977,BrowDE1980aplate4,Tmst3,Tuffaceous sedimentary rocks,BrowDE1980aplate4Tmst3,50,
590,8978,BrowDE1980aplate4,Tmtd,Devine Canyon ash-flow tuff,BrowDE1980aplate4Tmtd,50,
591,8979,BrowDE1980aplate4,Tmtp,Prater Creek ash-flow tuff,BrowDE1980aplate4Tmtp,50,
592,8980,BrowDE1980aplate4,Tmtr,Rattlesnake ash-flow tuff,BrowDE1980aplate4Tmtr,50,
